brand,model,network_technology,3G_bands,4G_bands,network_speed,GPRS,EDGE,announced,status,dimentions,weight_g,SIM,display_type,display_resolution,display_size,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,bluetooth,GPS,NFC,radio,USB,sensors,battery,colors,approx_price_EUR,img_url
Xiaomi,Mi Mix,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA  LTE,Yes,Yes,2016  October,Available. Released 2016  November,158.8 x 81.9 x 7.9 mm (6.25 x 3.22 x 0.31 in),209,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,6.4 inches (~83.6% screen-to-body ratio),1080 x 2040 pixels (~362 ppi pixel density),Android 6.0 (Marshmallow)| planned upgrade to 7.0 (Nougat),Quad-core (2x2.35 GHz Kryo & 2x2.19 GHz Kryo),Qualcomm MSM8996 Snapdragon 821,Adreno 530,No,128 GB,4 GB RAM or 256 GB| 6 GB RAM,16 MP| f/2.0| EIS (gyro)| phase detection autofocus| dual-LED (dual tone) flash| ,5 MP,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,No,Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Ion 4400 mAh battery,Black| White,770,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mix-.jpg
Asus,Zenfone 3 Deluxe 5.5 ZS550KL,GSM / HSPA / LTE,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 17(700)| 18(800)| 19(800)| 20(800)| 26(850)| 28(700),HSPA 42.2/5.76 Mbps  LTE Cat6 300/50 Mbps,Yes,Yes,2016  October,Available. Released 2016  October,151.5 x 76.7 x 7.8 mm (5.96 x 3.02 x 0.31 in),151,Dual SIM (Nano-SIM/ Micro-SIM| dual stand-by| dual active),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~71.8% screen-to-body ratio),1080 x 1920 pixels (~401 ppi pixel density),Android 6.0.1 (Marshmallow)| upgradable to 7.0 (Nougat),Octa-core 2.0 GHz Cortex-A53,Qualcomm MSM8953 Snapdragon 625,Adreno 506,microSD  up to 256 GB (uses SIM 2 slot),64 GB,4 GB RAM,16 MP| f/2.0| laser/phase detection autofocus| OIS| dual-LED (dual tone) flash,8 MP| f/2.0| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| Wi-Fi Direct| hotspot,4.2| A2DP| EDR| LE,Yes with A-GPS GLONASS BDS,Yes,FM radio,2.0| Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3000 mAh battery,Shimmer Gold,440,http://cdn2.gsmarena.com/vv/bigpic/asus-zenfone-3-deluxe-55-inch.jpg
HTC,10 evo,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 5(850)| 7(2600)| 8(900)| 20(800)| 28(700)| 38(2600)| 40(2300)| 41(2500),HSPA 42.2/5.76 Mbps  LTE-A (2CA) Cat6 300/50 Mbps,Yes,Yes,2016  November,Available. Released 2016  November,153.6 x 77.3 x 8.1 mm (6.05 x 3.04 x 0.32 in),174,Nano-SIM,Super LCD3 capacitive touchscreen  16M colors,5.5 inches (~70.2% screen-to-body ratio),1440 x 2560 pixels (~534 ppi pixel density),Android 7.0 (Nougat),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Qualcomm MSM8994 Snapdragon 810,Adreno 430,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,16 MP| f/2.0| OIS| phase detection autofocus| dual-LED flash| ,8 MP| f/2.4| 1080p| Auto-HDR,Yes,No,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| DLNA| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS,Yes,No,2.0| Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3200 mAh battery,Silver| Black,570,http://cdn2.gsmarena.com/vv/bigpic/htc-10-evo.jpg
Motorola,Moto Z Play,GSM / CDMA / HSPA / LTE,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 17(700)| 19(800)| 20(800)| 28(700)| 38(2600)| 40(2300) - USA,HSPA  LTE,Yes,Yes,2016  August,Available. Released 2016  September,156.4 x 76.4 x 7 mm (6.16 x 3.01 x 0.28 in),165,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,5.5 inches (~69.1% screen-to-body ratio),1080 x 1920 pixels (~403 ppi pixel density),Android 6.0.1 (Marshmallow)| 7.0 (Nougat)| planned upgrade to 7.1.1 (Nougat),Octa-core 2.0 GHz Cortex-A53,Qualcomm MSM8953 Snapdragon 625,Adreno 506,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,16 MP| f/2.0| phase detection and laser autofocus| dual-LED (dual tone) flash| ,5 MP| f/2.2| 1.4 µm pixel size| LED flash| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n| Wi-Fi Direct| hotspot,4.0| A2DP| LE,Yes with A-GPS,Yes,No,Type-C 1.0 reversible connector| magnetic connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3510 mAh battery,Black/Silver/Black Slate| White/Fine Gold/Sugar White,350,http://cdn2.gsmarena.com/vv/bigpic/motorola-moto-z-play.jpg
alcatel,Idol 4s,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 - 6070K| 6070Y,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800)| 28(700) - 6070K| 6070Y,HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  February,Available. Released 2016  July,153.9 x 75.4 x 7 mm (6.06 x 2.97 x 0.28 in),149,Dual SIM (Nano-SIM| dual stand-by) - 6070K,AMOLED capacitive touchscreen  16M colors,5.5 inches (~71.9% screen-to-body ratio),1440 x 2560 pixels (~534 ppi pixel density),Android 6.0.1 (Marshmallow),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Qualcomm MSM8976 Snapdragon 652,Adreno 510,microSD  up to 256 GB (uses SIM 2 slot),32 GB,3 GB RAM,16 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash,8 MP| 1080p| LED flash,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS,Yes,FM radio| RDS,microUSB 2.0| USB Host,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3000 mAh battery,Gold| Dark Gray| Rose Gold| Metal Silver,350,http://cdn2.gsmarena.com/vv/bigpic/alcatel-idol-4s-.jpg
BQ,Aquaris X5 Plus,GSM / HSPA / LTE,HSDPA 900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 20(800),HSPA  LTE,Yes,Yes,2016  July,Available. Released 2016  July,145 x 70 x 7.7 mm (5.71 x 2.76 x 0.30 in),145,Dual SIM (Nano-SIM| dual stand-by),LTPS IPS LCD capacitive touchscreen  16M colors,5.0 inches (~67.9% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),Android 6.0.1 (Marshmallow)| upgradable to 7.1.1 (Nougat),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Qualcomm MSM8976 Snapdragon 652,Adreno 510,microSD  up to 256 GB,16 GB,2 GB RAM,16 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash,"8 MP| f/2.0| 1/4"" sensor size",Yes,Yes,Wi-Fi 802.11 b/g/n/ac| dual-band| WiFi Direct| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS GALILEO,Yes,FM radio,microUSB 2.0| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 3200 mAh battery,Black| White/Rose Gold,300,http://cdn2.gsmarena.com/vv/bigpic/bq-aquaris-x5-plus.jpg
BQ,Aquaris X,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 20(800),HSPA  LTE,Yes,Yes,2017  April,Available. Released 2017  June,146.5 x 72.7 x 7.9 mm (5.77 x 2.86 x 0.31 in),153,Dual SIM (Nano-SIM| dual stand-by),LTPS IPS LCD capacitive touchscreen  16M colors,5.2 inches (~70.0% screen-to-body ratio),1080 x 1920 pixels (~424 ppi pixel density),Android 7.1.1 (Nougat),Octa-core 2.2 GHz Cortex-A53,Qualcomm MSM8953-Pro Snapdragon 626,Adreno 506,microSD  up to 256 GB (uses SIM 2 slot),32 GB,3 GB RAM,16 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash,8 MP| f/2.0| 1080p@60fps| LED flash,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE| aptX,Yes with A-GPS GLONASS GALILEO,Yes,FM radio,2.0| Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3100 mAh battery,Mineral Black| Pearl Rose,290,http://cdn2.gsmarena.com/vv/bigpic/bq-aquaris.jpg
LeEco,Le Pro3,GSM / CDMA / HSPA / EVDO / LTE,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 20(800)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat12 600/150 Mbps,Yes,Yes,2016  September,Available. Released 2016  October,151.4 x 73.9 x 7.5 mm (5.96 x 2.91 x 0.30 in),175,Dual SIM (Nano-SIM| dual stand-by)  Single nanoSIM for US model,IPS LCD capacitive touchscreen  16M colors,5.5 inches (~73.8% screen-to-body ratio),1080 x 1920 pixels (~403 ppi pixel density),Android 6.0 (Marshmallow),Quad-core (2x2.35 GHz Kryo & 2x2.0 GHz Kryo),Qualcomm MSM8996 Snapdragon 821,Adreno 530,No,32/64 GB,4 GB RAM or 64/128 GB| 6 GB RAM (64GB/4GB in US),16 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes with stereo speakers,No,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,FM radio,Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 4070 mAh battery,Rose gold| gold| silver| gray,330,http://cdn2.gsmarena.com/vv/bigpic/lepro3.jpg
vivo,Xplay5,GSM / CDMA / HSPA / EVDO / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA 42.2/5.76 Mbps  LTE Cat6 300/50 Mbps,Yes,Yes,2016  March,Available. Released 2016  March,153.5 x 76.2 x 7.6 mm (6.04 x 3.00 x 0.30 in),167.8,Dual SIM (Nano-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,5.43 inches (~69.5% screen-to-body ratio),1440 x 2560 pixels (~541 ppi pixel density),Android 5.1 (Lollipop),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Qualcomm MSM8976 Snapdragon 652,Adreno 510,No,128 GB,4 GB RAM,16 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash,8 MP| f/2.4,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.0| A2DP| LE,Yes with A-GPS,Yes,FM radio,microUSB 2.0| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3600 mAh battery,Silver| Gold| Rose Gold,520,http://cdn2.gsmarena.com/vv/bigpic/vivo-xplay5.jpg
Nokia,6,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 5(850)| 7(2600)| 8(900)| 20(800)| 28(700)| 38(2600)| 40(2300),HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2017  January,Available. Released 2017  January,154 x 75.8 x 7.9 mm (6.06 x 2.98 x 0.31 in),169,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~70.7% screen-to-body ratio),1080 x 1920 pixels (~403 ppi pixel density),Android 7.1.1 (Nougat),Octa-core 1.4 GHz Cortex-A53,Qualcomm MSM8937 Snapdragon 430,Adreno 505,microSD  up to 256 GB (uses SIM 2 slot),32 GB,3 GB RAM - Matte Black| Tempered Blue| Silver| Copper,16 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash| ,8 MP| f/2.0| 1.12 µm pixel size| 1080p,Yes with stereo speakers,Yes,Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio,microUSB 2.0| USB On-The-Go,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3000 mAh battery,Arte Black| Matte Black| Tempered Blue| Silver| Copper,230,http://cdn2.gsmarena.com/vv/bigpic/nokia-6.jpg
vivo,Xplay5 Elite,GSM / CDMA / HSPA / EVDO / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA 42.2/5.76 Mbps  LTE Cat6 300/50 Mbps,Yes,Yes,2016  March,Available. Released 2016  March,153.5 x 76.2 x 7.6 mm (6.04 x 3.00 x 0.30 in),167.8,Dual SIM (Nano-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,5.43 inches (~69.5% screen-to-body ratio),1440 x 2560 pixels (~541 ppi pixel density),Android 6.0 (Marshmallow),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,No,128 GB,6 GB RAM,16 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash| ,8 MP| f/2.4,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS,Yes,FM radio,microUSB 2.0| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3600 mAh battery,Silver| Gold| Rose Gold,610,http://cdn2.gsmarena.com/vv/bigpic/vivo-xplay5-elite.jpg
Vodafone,Smart Platinum 7,GSM / HSPA / LTE, HSDPA, LTE,HSPA 42.2/5.76 Mbps  LTE Cat6 300/50 Mbps,Yes,Yes,2016  June,Available. Released 2016  June,154 x 75.7 x 7 mm (6.06 x 2.98 x 0.28 in),155,Nano-SIM,AMOLED capacitive touchscreen  16M colors,5.5 inches (~71.5% screen-to-body ratio),1440 x 2560 pixels (~534 ppi pixel density),Android 6.0.1 (Marshmallow),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.2 GHz Cortex-A53),Qualcomm MSM8976 Snapdragon 652,Adreno 510,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,16 MP| f/2.0| phase detection autofocus| LED flash,8 MP| 1080p| LED flash,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS,Yes,To be confirmed,microUSB 2.0| USB Host,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3000 mAh battery,Black,380,http://cdn2.gsmarena.com/vv/bigpic/vodafone-smart-platinum-7.jpg
Xiaomi,Mi 5,GSM / HSPA / EVDO / LTE,HSDPA 850 / 900 / 1900 / 2100 & TD-SCDMA,LTE band 1(2100)| 3(1800)| 5(850)| 7(2600)| 38(2600)| 39(1900)| 40(2300)| 41(2500) - Global,HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat12 600/150 Mbps,Yes,Yes,2016  February,Available. Released 2016  April,144.6 x 69.2 x 7.3 mm (5.69 x 2.72 x 0.29 in),129,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.15 inches (~73.1% screen-to-body ratio),1080 x 1920 pixels (~428 ppi pixel density),Android 6.0 (Marshmallow)| upgradable to 7.0 (Nougat),Quad-core (2x1.8 GHz Kryo & 2x1.36 GHz Kryo) - Standard edition,Qualcomm MSM8996 Snapdragon 820,Adreno 530,No,128 GB,4 GB RAM - Pro edition,16 MP| f/2.0| phase detection autofocus| OIS (4-axis)| dual-LED (dual tone) flash| ,"4 MP| f/2.0| 1/3"" sensor size| 2µm pixel size| 1080p@30fps",Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,No,Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Po 3000 mAh battery,Black| White| Gold| Ceramic,240,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-5.jpg
Huawei,nova plus,GSM / HSPA / LTE,HSDPA 900 / 2100 - MLA-L01/L11,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800)| 38(2600) - MLA-L01/L11,HSPA 42.2/5.76 Mbps  LTE-&#1040; (2CA) Cat7 300/150 Mbps,Yes,Yes,2016  September,Available. Released 2016  October,151.8 x 75.7 x 7.3 mm (5.98 x 2.98 x 0.29 in),160,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~72.6% screen-to-body ratio),1080 x 1920 pixels (~401 ppi pixel density),Android 6.0.1 (Marshmallow),Octa-core 2.0 GHz Cortex-A53,Qualcomm MSM8953 Snapdragon 625,Adreno 506,microSD  up to 256 GB (uses SIM 2 slot),32 GB,3 GB RAM,16 MP| f/2.0| phase detection autofocus| OIS| dual-LED (dual tone) flash| ,8 MP| f/2.0,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS,Yes,FM radio,Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| proximity| compass,Non-removable Li-Po 3340 mAh battery,Prestige Gold| Mystic Silver| Titanium Grey,420,http://cdn2.gsmarena.com/vv/bigpic/huawei-nova-plus.jpg
ZTE,nubia Z11,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 5(850)| 7(2600)| 8(900)| 20(800)| 40(2300),HSPA  LTE,Yes,Yes,2016  June,Available. Released 2016  July,151.8 x 72.3 x 7.5 mm (5.98 x 2.85 x 0.30 in),162,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~75.2% screen-to-body ratio),1080 x 1920 pixels (~403 ppi pixel density),Android 6.0.1 (Marshmallow),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (uses SIM 2 slot),64 GB,4/6 GB RAM,16 MP| f/2.0| phase detection autofocus| OIS| dual-LED (dual tone) flash| ,8 MP| f/2.4| 1.4 µm pixel size| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS,Yes,No,Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3000 mAh battery,Silver| Gray| Gold| Rose Gold,450,http://cdn2.gsmarena.com/vv/bigpic/zte-nubia-z11-.jpg
OnePlus,3T,GSM / HSPA / EVDO / LTE,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - North America,LTE band 1(2100)| 2(1900)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 17(700)| 30(2300) - North America,HSPA 42.2/5.76 Mbps  LTE-A (2CA) Cat6 300/50 Mbps,Yes,Yes,2016  November,Available. Released 2016  November,152.7 x 74.7 x 7.4 mm (6.01 x 2.94 x 0.29 in),158,Dual SIM (Nano-SIM| dual stand-by),Optic AMOLED capacitive touchscreen  16M colors,5.5 inches (~73.1% screen-to-body ratio),1080 x 1920 pixels (~401 ppi pixel density),Android 6.0.1 (Marshmallow)| upgradable to 7.1.1 (Nougat),Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 821,Adreno 530,No,64/128 GB,6 GB RAM,16 MP| f/2.0| phase detection autofocus| OIS| LED flash| ,16 MP| f/2.0| 1.0 µm pixel size| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,No,2.0| Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3400 mAh battery,Gunmetal| Soft Gold| Midnight Black,440,http://cdn2.gsmarena.com/vv/bigpic/oneplus-3t-.jpg
OnePlus,3,GSM / HSPA / LTE,HSDPA 850 / 900 / 2100 ,LTE band 1(2100)| 3(1800)| 5(850)| 7(2600)| 8(900)| 20(800)| 38(2600)| 40(2300),HSPA 42.2/5.76 Mbps  LTE-A (2CA) Cat6 300/50 Mbps,Yes,Yes,2016  June,Available. Released 2016  June,152.7 x 74.7 x 7.4 mm (6.01 x 2.94 x 0.29 in),158,Dual SIM (Nano-SIM| dual stand-by),Optic AMOLED capacitive touchscreen  16M colors,5.5 inches (~73.1% screen-to-body ratio),1080 x 1920 pixels (~401 ppi pixel density),Android 6.0.1 (Marshmallow)| upgradable to 7.1.1 (Nougat),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,No,64 GB,6 GB RAM,16 MP| f/2.0| phase detection autofocus| OIS| LED flash| ,"8 MP| f/2.0| 1/3.2"" sensor size| 1.4 µm pixel size| 1080p",Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,No,2.0| Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3000 mAh battery,Graphite| soft gold,400,http://cdn2.gsmarena.com/vv/bigpic/oneplus-3-.jpg
LG,X venture,GSM / HSPA / LTE,HSDPA 850 / 1700(AWS) / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 12(700)| 20(800)| 29(700)| 30(2300),HSPA  LTE,Yes,Yes,2017  May,Available. Released 2017  May,154 x 75.8 x 9.3 mm (6.06 x 2.98 x 0.37 in),166.5,Nano-SIM,IPS LCD capacitive touchscreen  16M colors,5.2 inches (~64.2% screen-to-body ratio),1080 x 1920 pixels (~423 ppi pixel density),Android 7.0 (Nougat),Octa-core 1.4 GHz Cortex-A53,Qualcomm MSM8940 Snapdragon 435,Adreno 505,microSD  up to 256 GB,32 GB,2 GB RAM,16 MP| f/2.2| autofocus| LED flash,5 MP| f/2.2| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS,Yes,FM radio,2.0| Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Ion 4100 mAh battery,Black| Chocolate Brown,400,http://cdn2.gsmarena.com/vv/bigpic/lg-x-venture-.jpg
HP,Elite x3,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 , LTE,HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  February,Available. Released 2016  August,161.8 x 83.5 x 7.8 mm (6.37 x 3.29 x 0.31 in),195,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),Capacitive touchscreen  16M colors,5.96 inches (~72.2% screen-to-body ratio),1440 x 2560 pixels (~494 ppi pixel density),Microsoft Windows 10,Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (dedicated slot) - single SIM,64 GB,4 GB RAM,16 MP| f/2.2| autofocus| LED flash,8 MP,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| hotspot,4.0| A2DP| LE,Yes with A-GPS GLONASS,Yes,No,3.0| Type-C 1.0 reversible connector; magnetic connector,Iris scanner| fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 4150 mAh battery,Black,700,http://cdn2.gsmarena.com/vv/bigpic/hp-elite-x3-new.jpg
Sony,Xperia XZs,GSM / HSPA / LTE,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - G8231| G8232,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 13(700)| 17(700)| 19(800)| 20(800)| 26(850)| 28(700)| 29(700)| 32(1500)| 38(2600)| 39(1900)| 40(2300)| 41(2500) - G8231| G8232,HSPA 42.2/5.76 Mbps  LTE-A Cat9 450/50 Mbps,Yes,Yes,2017  February,Available. Released 2017  April,146 x 72 x 8.1 mm (5.75 x 2.83 x 0.32 in),161,Single SIM (Nano-SIM) - G8231,IPS LCD capacitive touchscreen  16M colors,5.2 inches (~70.9% screen-to-body ratio),1080 x 1920 pixels (~424 ppi pixel density),Android 7.1 (Nougat),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (dedicated slot) - G8231,32 GB,4 GB RAM - G8231,19 MP| f/2.0| 25mm| EIS (gyro)| predictive phase detection and laser autofocus| LED flash| ,"13 MP| f/2.0| 22mm| 1/3"" sensor size| 1.12 µm pixel size| 1080p",Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| aptX| LE,Yes with A-GPS GLONASS BDS,Yes,No,2.0| Type-C 1.0 reversible connector; USB Host,Fingerprint (side-mounted| region dependent)| accelerometer| gyro| proximity| barometer| compass| color spectrum,Non-removable Li-Ion 2900 mAh battery,Black| Warm Silver| Ice Blue,660,http://cdn2.gsmarena.com/vv/bigpic/sony-xperia-xzs-2017.jpg
